,Province/State,Country/Region,Lat,Long,Date,Confirmed,Recovered,Deaths
2117,"Toronto, ON",Canada,43.6532,-79.3832,2/6/20 9:00,2.0,,
2118,British Columbia,Canada,49.2827,-123.121,2/6/20 9:00,2.0,,
2119,"Orange, CA",US,33.7879,-117.8531,2/6/20 9:00,1.0,,
2120,"Los Angeles, CA",US,34.0522,-118.2437,2/6/20 9:00,1.0,,
2121,New South Wales,Australia,-33.8688,151.2093,2/6/20 9:00,4.0,2.0,
2122,Victoria,Australia,-37.8136,144.9631,2/6/20 9:00,4.0,,
2123,Queensland,Australia,-27.4698,153.0251,2/6/20 9:00,4.0,,
2124,,Cambodia,12.5657,104.991,2/6/20 9:00,1.0,,
2125,,Sri Lanka,7.8731,80.7718,2/6/20 9:00,1.0,,
2126,,Germany,51.1657,10.4515,2/6/20 9:00,12.0,,
2127,,Finland,61.9241,25.7482,2/6/20 9:00,1.0,,
2128,,United Arab Emirates,23.4241,53.8478,2/6/20 9:00,5.0,,
2129,,Philippines,12.8797,121.774,2/6/20 9:00,2.0,,1.0
2130,,India,20.5937,78.9629,2/6/20 9:00,3.0,,
2131,"London, ON",Canada,42.9849,-81.2453,2/6/20 9:00,1.0,,
2132,,Italy,41.8719,12.5674,2/6/20 9:00,2.0,,
2133,,UK,55.3781,-3.4360000000000004,2/6/20 9:00,2.0,,
2134,,Russia,61.524,105.3188,2/6/20 9:00,2.0,,
2135,,Sweden,60.1282,18.6435,2/6/20 9:00,1.0,,
2136,"Santa Clara, CA",US,37.3541,-121.9552,2/6/20 9:00,2.0,,
2137,,Spain,40.4637,-3.7492,2/6/20 9:00,1.0,,
2138,South Australia,Australia,-34.9285,138.6007,2/6/20 9:00,2.0,,
2139,"Boston, MA",US,42.3601,-71.0589,2/6/20 9:00,1.0,,
2140,"San Benito, CA",US,36.5761,-120.9876,2/6/20 9:00,2.0,,
2141,,Belgium,50.5039,4.4699,2/6/20 9:00,1.0,,
2142,"Madison, WI",US,43.0731,-89.4012,2/6/20 9:00,1.0,,
2143,Diamond Princess cruise ship,Others,35.4437,129.638,2/6/20 9:00,,,
2144,"San Diego County, CA",US,32.7157,-117.1611,2/6/20 9:00,,,
2145,"San Antonio, TX",US,29.4241,-98.4936,2/6/20 9:00,,,
2146,Anhui,Mainland China,31.82571,117.2264,2/6/20 14:20,591.0,34.0,
2147,Beijing,Mainland China,40.18238,116.4142,2/6/20 14:20,274.0,31.0,1.0
2148,Chongqing,Mainland China,30.05718,107.874,2/6/20 14:20,400.0,24.0,2.0
2149,Fujian,Mainland China,26.07783,117.9895,2/6/20 14:20,215.0,14.0,
2150,Gansu,Mainland China,36.0611,103.8343,2/6/20 14:20,62.0,6.0,
2151,Guangdong,Mainland China,23.33841,113.422,2/6/20 14:20,970.0,69.0,
2152,Guangxi,Mainland China,23.82908,108.7881,2/6/20 14:20,168.0,14.0,
2153,Guizhou,Mainland China,26.81536,106.8748,2/6/20 14:20,71.0,6.0,1.0
2154,Hainan,Mainland China,19.19673,109.7455,2/6/20 14:20,106.0,8.0,1.0
2155,Hebei,Mainland China,38.0428,114.5149,2/6/20 14:20,157.0,13.0,1.0
2156,Heilongjiang,Mainland China,47.862,127.7622,2/6/20 14:20,227.0,8.0,3.0
2157,Henan,Mainland China,33.882020000000004,113.614,2/6/20 14:20,851.0,56.0,2.0
2158,Hubei,Mainland China,30.97564,112.2707,2/6/20 14:20,19665.0,712.0,549.0
2159,Hunan,Mainland China,27.61041,111.7088,2/6/20 14:20,711.0,81.0,
2160,Inner Mongolia,Mainland China,44.09448,113.9456,2/6/20 14:20,46.0,4.0,
2161,Jiangsu,Mainland China,32.97027,119.464,2/6/20 14:20,373.0,34.0,
2162,Jiangxi,Mainland China,27.61401,115.7221,2/6/20 14:20,600.0,37.0,
2163,Jilin,Mainland China,43.66657,126.1917,2/6/20 14:20,59.0,4.0,
2164,Liaoning,Mainland China,41.292840000000005,122.6086,2/6/20 14:20,94.0,5.0,
2165,Ningxia,Mainland China,37.26923,106.1655,2/6/20 14:20,40.0,1.0,
2166,Qinghai,Mainland China,35.65945,96.02564,2/6/20 14:20,18.0,3.0,
2167,Shaanxi,Mainland China,35.19165,108.8701,2/6/20 14:20,173.0,9.0,
2168,Shandong,Mainland China,36.34377,118.1529,2/6/20 14:20,347.0,27.0,
2169,Shanghai,Mainland China,31.20327,121.4554,2/6/20 14:20,257.0,25.0,1.0
2170,Shanxi,Mainland China,37.57769,112.2922,2/6/20 14:20,90.0,12.0,
2171,Sichuan,Mainland China,30.617140000000003,102.7103,2/6/20 14:20,321.0,31.0,1.0
2172,Tianjin,Mainland China,39.29362,117.333,2/6/20 14:20,78.0,2.0,1.0
2173,Tibet,Mainland China,30.1534,88.7879,2/6/20 14:20,1.0,,
2174,Xinjiang,Mainland China,41.11981,85.17822,2/6/20 14:20,36.0,,
2175,Yunnan,Mainland China,24.97411,101.4868,2/6/20 14:20,133.0,7.0,
2176,Zhejiang,Mainland China,29.18251,120.0985,2/6/20 14:20,954.0,94.0,
2177,,Thailand,13.7563,100.5018,2/6/20 14:20,25.0,,1.0
2178,,Japan,35.6762,139.6503,2/6/20 14:20,45.0,1.0,
2179,,South Korea,37.5665,126.978,2/6/20 14:20,23.0,1.0,
2180,Taiwan,Taiwan,23.6978,120.9605,2/6/20 14:20,16.0,,
2181,"Seattle, WA",US,47.7511,-120.74,2/6/20 14:20,1.0,,
2182,"Chicago, IL",US,40.6331,-89.3985,2/6/20 14:20,2.0,,
2183,"Tempe, AZ",US,34.0489,-111.094,2/6/20 14:20,1.0,1.0,
2184,Macau,Macau,22.1987,113.5439,2/6/20 14:20,10.0,5.0,
2185,Hong Kong,Hong Kong,22.3193,114.1694,2/6/20 14:20,24.0,,
2186,,Singapore,1.3521,103.8198,2/6/20 14:20,28.0,,
2187,,Vietnam,21.0278,105.8342,2/6/20 14:20,10.0,1.0,
2188,,France,46.2276,2.2137,2/6/20 14:20,6.0,,
2189,,Nepal,28.3949,84.124,2/6/20 14:20,1.0,,
2190,,Malaysia,4.2105,101.9758,2/6/20 14:20,12.0,,
2191,"Toronto, ON",Canada,43.6532,-79.3832,2/6/20 14:20,2.0,,
2192,British Columbia,Canada,49.2827,-123.121,2/6/20 14:20,2.0,,
2193,"Orange, CA",US,33.7879,-117.8531,2/6/20 14:20,1.0,,
2194,"Los Angeles, CA",US,34.0522,-118.2437,2/6/20 14:20,1.0,,
2195,New South Wales,Australia,-33.8688,151.2093,2/6/20 14:20,4.0,2.0,
2196,Victoria,Australia,-37.8136,144.9631,2/6/20 14:20,4.0,,
2197,Queensland,Australia,-27.4698,153.0251,2/6/20 14:20,4.0,,
2198,,Cambodia,12.5657,104.991,2/6/20 14:20,1.0,,
2199,,Sri Lanka,7.8731,80.7718,2/6/20 14:20,1.0,,
2200,,Germany,51.1657,10.4515,2/6/20 14:20,12.0,,
2201,,Finland,61.9241,25.7482,2/6/20 14:20,1.0,,
2202,,United Arab Emirates,23.4241,53.8478,2/6/20 14:20,5.0,,
2203,,Philippines,12.8797,121.774,2/6/20 14:20,2.0,,1.0
2204,,India,20.5937,78.9629,2/6/20 14:20,3.0,,
2205,"London, ON",Canada,42.9849,-81.2453,2/6/20 14:20,1.0,,
2206,,Italy,41.8719,12.5674,2/6/20 14:20,2.0,,
2207,,UK,55.3781,-3.4360000000000004,2/6/20 14:20,2.0,,
2208,,Russia,61.524,105.3188,2/6/20 14:20,2.0,,
2209,,Sweden,60.1282,18.6435,2/6/20 14:20,1.0,,
2210,"Santa Clara, CA",US,37.3541,-121.9552,2/6/20 14:20,2.0,,
2211,,Spain,40.4637,-3.7492,2/6/20 14:20,1.0,,
2212,South Australia,Australia,-34.9285,138.6007,2/6/20 14:20,2.0,,
2213,"Boston, MA",US,42.3601,-71.0589,2/6/20 14:20,1.0,,
2214,"San Benito, CA",US,36.5761,-120.9876,2/6/20 14:20,2.0,,
2215,,Belgium,50.5039,4.4699,2/6/20 14:20,1.0,,
2216,"Madison, WI",US,43.0731,-89.4012,2/6/20 14:20,1.0,,
2217,Diamond Princess cruise ship,Others,35.4437,129.638,2/6/20 14:20,,,
2218,"San Diego County, CA",US,32.7157,-117.1611,2/6/20 14:20,,,
2219,"San Antonio, TX",US,29.4241,-98.4936,2/6/20 14:20,,,
2220,Anhui,Mainland China,31.82571,117.2264,2/7/20 20:13,665.0,47.0,
2221,Beijing,Mainland China,40.18238,116.4142,2/7/20 20:13,297.0,33.0,1.0
2222,Chongqing,Mainland China,30.05718,107.874,2/7/20 20:13,415.0,31.0,2.0
2223,Fujian,Mainland China,26.07783,117.9895,2/7/20 20:13,224.0,20.0,
2224,Gansu,Mainland China,36.0611,103.8343,2/7/20 20:13,67.0,9.0,
2225,Guangdong,Mainland China,23.33841,113.422,2/7/20 20:13,1034.0,88.0,1.0
2226,Guangxi,Mainland China,23.82908,108.7881,2/7/20 20:13,172.0,17.0,
2227,Guizhou,Mainland China,26.81536,106.8748,2/7/20 20:13,81.0,6.0,1.0
2228,Hainan,Mainland China,19.19673,109.7455,2/7/20 20:13,117.0,10.0,2.0
2229,Hebei,Mainland China,38.0428,114.5149,2/7/20 20:13,172.0,22.0,1.0
2230,Heilongjiang,Mainland China,47.862,127.7622,2/7/20 20:13,277.0,12.0,3.0
2231,Henan,Mainland China,33.882020000000004,113.614,2/7/20 20:13,914.0,86.0,3.0
2232,Hubei,Mainland China,30.97564,112.2707,2/7/20 20:13,22112.0,867.0,618.0
2233,Hunan,Mainland China,27.61041,111.7088,2/7/20 20:13,772.0,112.0,
2234,Inner Mongolia,Mainland China,44.09448,113.9456,2/7/20 20:13,50.0,5.0,
2235,Jiangsu,Mainland China,32.97027,119.464,2/7/20 20:13,408.0,43.0,
2236,Jiangxi,Mainland China,27.61401,115.7221,2/7/20 20:13,661.0,45.0,
2237,Jilin,Mainland China,43.66657,126.1917,2/7/20 20:13,65.0,4.0,1.0
2238,Liaoning,Mainland China,41.292840000000005,122.6086,2/7/20 20:13,99.0,7.0,
2239,Ningxia,Mainland China,37.26923,106.1655,2/7/20 20:13,43.0,5.0,
2240,Qinghai,Mainland China,35.65945,96.02564,2/7/20 20:13,18.0,3.0,
2241,Shaanxi,Mainland China,35.19165,108.8701,2/7/20 20:13,184.0,17.0,
2242,Shandong,Mainland China,36.34377,118.1529,2/7/20 20:13,386.0,37.0,
2243,Shanghai,Mainland China,31.20327,121.4554,2/7/20 20:13,277.0,30.0,1.0
2244,Shanxi,Mainland China,37.57769,112.2922,2/7/20 20:13,96.0,15.0,
2245,Sichuan,Mainland China,30.617140000000003,102.7103,2/7/20 20:13,344.0,42.0,1.0
2246,Tianjin,Mainland China,39.29362,117.333,2/7/20 20:13,81.0,2.0,1.0
2247,Tibet,Mainland China,30.1534,88.7879,2/7/20 20:13,1.0,,
2248,Xinjiang,Mainland China,41.11981,85.17822,2/7/20 20:13,39.0,,
2249,Yunnan,Mainland China,24.97411,101.4868,2/7/20 20:13,138.0,12.0,
2250,Zhejiang,Mainland China,29.18251,120.0985,2/7/20 20:13,1006.0,123.0,
2251,,Thailand,13.7563,100.5018,2/7/20 20:13,25.0,,1.0
2252,,Japan,35.6762,139.6503,2/7/20 20:13,25.0,1.0,
2253,,South Korea,37.5665,126.978,2/7/20 20:13,24.0,1.0,
2254,Taiwan,Taiwan,23.6978,120.9605,2/7/20 20:13,16.0,,
2255,"Seattle, WA",US,47.7511,-120.74,2/7/20 20:13,1.0,,
2256,"Chicago, IL",US,40.6331,-89.3985,2/7/20 20:13,2.0,,
2257,"Tempe, AZ",US,34.0489,-111.094,2/7/20 20:13,1.0,1.0,
2258,Macau,Macau,22.1987,113.5439,2/7/20 20:13,10.0,5.0,
2259,Hong Kong,Hong Kong,22.3193,114.1694,2/7/20 20:13,25.0,1.0,
2260,,Singapore,1.3521,103.8198,2/7/20 20:13,30.0,,
2261,,Vietnam,21.0278,105.8342,2/7/20 20:13,10.0,1.0,
2262,,France,46.2276,2.2137,2/7/20 20:13,6.0,,
2263,,Nepal,28.3949,84.124,2/7/20 20:13,1.0,,
2264,,Malaysia,4.2105,101.9758,2/7/20 20:13,12.0,1.0,
2265,"Toronto, ON",Canada,43.6532,-79.3832,2/7/20 20:13,2.0,,
2266,British Columbia,Canada,49.2827,-123.121,2/7/20 20:13,4.0,,
2267,"Orange, CA",US,33.7879,-117.8531,2/7/20 20:13,1.0,,
2268,"Los Angeles, CA",US,34.0522,-118.2437,2/7/20 20:13,1.0,,
2269,New South Wales,Australia,-33.8688,151.2093,2/7/20 20:13,4.0,2.0,
2270,Victoria,Australia,-37.8136,144.9631,2/7/20 20:13,4.0,,
2271,Queensland,Australia,-27.4698,153.0251,2/7/20 20:13,5.0,,
2272,,Cambodia,12.5657,104.991,2/7/20 20:13,1.0,,
2273,,Sri Lanka,7.8731,80.7718,2/7/20 20:13,1.0,,
2274,,Germany,51.1657,10.4515,2/7/20 20:13,13.0,,
2275,,Finland,61.9241,25.7482,2/7/20 20:13,1.0,,
2276,,United Arab Emirates,23.4241,53.8478,2/7/20 20:13,5.0,,
2277,,Philippines,12.8797,121.774,2/7/20 20:13,3.0,,1.0
2278,,India,20.5937,78.9629,2/7/20 20:13,3.0,,
2279,"London, ON",Canada,42.9849,-81.2453,2/7/20 20:13,1.0,,
2280,,Italy,41.8719,12.5674,2/7/20 20:13,3.0,,
2281,,UK,55.3781,-3.4360000000000004,2/7/20 20:13,3.0,,
2282,,Russia,61.524,105.3188,2/7/20 20:13,2.0,,
2283,,Sweden,60.1282,18.6435,2/7/20 20:13,1.0,,
2284,"Santa Clara, CA",US,37.3541,-121.9552,2/7/20 20:13,2.0,,
2285,,Spain,40.4637,-3.7492,2/7/20 20:13,1.0,,
2286,South Australia,Australia,-34.9285,138.6007,2/7/20 20:13,2.0,,
2287,"Boston, MA",US,42.3601,-71.0589,2/7/20 20:13,1.0,,
2288,"San Benito, CA",US,36.5761,-120.9876,2/7/20 20:13,2.0,,
2289,,Belgium,50.5039,4.4699,2/7/20 20:13,1.0,,
2290,"Madison, WI",US,43.0731,-89.4012,2/7/20 20:13,1.0,,
2291,Diamond Princess cruise ship,Others,35.4437,129.638,2/7/20 20:13,61.0,,
2292,"San Diego County, CA",US,32.7157,-117.1611,2/7/20 20:13,,,
2293,"San Antonio, TX",US,29.4241,-98.4936,2/7/20 20:13,,,
2294,Anhui,Mainland China,31.82571,117.2264,2/7/20 22:50,733.0,47.0,
2295,Beijing,Mainland China,40.18238,116.4142,2/7/20 22:50,315.0,34.0,2.0
2296,Chongqing,Mainland China,30.05718,107.874,2/7/20 22:50,426.0,31.0,2.0
2297,Fujian,Mainland China,26.07783,117.9895,2/7/20 22:50,239.0,20.0,
2298,Gansu,Mainland China,36.0611,103.8343,2/7/20 22:50,71.0,9.0,1.0
2299,Guangdong,Mainland China,23.33841,113.422,2/7/20 22:50,1075.0,97.0,1.0
2300,Guangxi,Mainland China,23.82908,108.7881,2/7/20 22:50,183.0,17.0,
2301,Guizhou,Mainland China,26.81536,106.8748,2/7/20 22:50,89.0,6.0,1.0
2302,Hainan,Mainland China,19.19673,109.7455,2/7/20 22:50,124.0,11.0,2.0
2303,Hebei,Mainland China,38.0428,114.5149,2/7/20 22:50,195.0,25.0,1.0
2304,Heilongjiang,Mainland China,47.862,127.7622,2/7/20 22:50,295.0,12.0,5.0
2305,Henan,Mainland China,33.882020000000004,113.614,2/7/20 22:50,981.0,97.0,4.0
2306,Hubei,Mainland China,30.97564,112.2707,2/7/20 22:50,24953.0,1115.0,699.0
2307,Hunan,Mainland China,27.61041,111.7088,2/7/20 22:50,803.0,119.0,
2308,Inner Mongolia,Mainland China,44.09448,113.9456,2/7/20 22:50,52.0,5.0,
2309,Jiangsu,Mainland China,32.97027,119.464,2/7/20 22:50,439.0,43.0,
2310,Jiangxi,Mainland China,27.61401,115.7221,2/7/20 22:50,698.0,55.0,
2311,Jilin,Mainland China,43.66657,126.1917,2/7/20 22:50,69.0,4.0,1.0
2312,Liaoning,Mainland China,41.292840000000005,122.6086,2/7/20 22:50,99.0,7.0,
2313,Ningxia,Mainland China,37.26923,106.1655,2/7/20 22:50,45.0,5.0,
2314,Qinghai,Mainland China,35.65945,96.02564,2/7/20 22:50,18.0,3.0,
2315,Shaanxi,Mainland China,35.19165,108.8701,2/7/20 22:50,195.0,17.0,
2316,Shandong,Mainland China,36.34377,118.1529,2/7/20 22:50,407.0,38.0,
2317,Shanghai,Mainland China,31.20327,121.4554,2/7/20 22:50,281.0,3.0,1.0
2318,Shanxi,Mainland China,37.57769,112.2922,2/7/20 22:50,104.0,15.0,
2319,Sichuan,Mainland China,30.617140000000003,102.7103,2/7/20 22:50,363.0,5.0,1.0
2320,Tianjin,Mainland China,39.29362,117.333,2/7/20 22:50,88.0,2.0,1.0
2321,Tibet,Mainland China,30.1534,88.7879,2/7/20 22:50,1.0,,
2322,Xinjiang,Mainland China,41.11981,85.17822,2/7/20 22:50,42.0,,
2323,Yunnan,Mainland China,24.97411,101.4868,2/7/20 22:50,138.0,12.0,
2324,Zhejiang,Mainland China,29.18251,120.0985,2/7/20 22:50,1048.0,127.0,
2325,,Thailand,13.7563,100.5018,2/7/20 22:50,25.0,,1.0
2326,,Japan,35.6762,139.6503,2/7/20 22:50,25.0,1.0,
2327,,South Korea,37.5665,126.978,2/7/20 22:50,36.0,1.0,
2328,Taiwan,Taiwan,23.6978,120.9605,2/7/20 22:50,16.0,,
2329,"Seattle, WA",US,47.7511,-120.74,2/7/20 22:50,1.0,,
2330,"Chicago, IL",US,40.6331,-89.3985,2/7/20 22:50,2.0,,
2331,"Tempe, AZ",US,34.0489,-111.094,2/7/20 22:50,1.0,1.0,
2332,Macau,Macau,22.1987,113.5439,2/7/20 22:50,10.0,5.0,
2333,Hong Kong,Hong Kong,22.3193,114.1694,2/7/20 22:50,26.0,1.0,
2334,,Singapore,1.3521,103.8198,2/7/20 22:50,30.0,,
2335,,Vietnam,21.0278,105.8342,2/7/20 22:50,10.0,1.0,
2336,,France,46.2276,2.2137,2/7/20 22:50,6.0,,
2337,,Nepal,28.3949,84.124,2/7/20 22:50,1.0,,
2338,,Malaysia,4.2105,101.9758,2/7/20 22:50,12.0,1.0,
2339,"Toronto, ON",Canada,43.6532,-79.3832,2/7/20 22:50,2.0,,
2340,British Columbia,Canada,49.2827,-123.121,2/7/20 22:50,4.0,,
2341,"Orange, CA",US,33.7879,-117.8531,2/7/20 22:50,1.0,,
2342,"Los Angeles, CA",US,34.0522,-118.2437,2/7/20 22:50,1.0,,
2343,New South Wales,Australia,-33.8688,151.2093,2/7/20 22:50,4.0,2.0,
2344,Victoria,Australia,-37.8136,144.9631,2/7/20 22:50,4.0,,
2345,Queensland,Australia,-27.4698,153.0251,2/7/20 22:50,5.0,,
2346,,Cambodia,12.5657,104.991,2/7/20 22:50,1.0,,
2347,,Sri Lanka,7.8731,80.7718,2/7/20 22:50,1.0,1.0,
2348,,Germany,51.1657,10.4515,2/7/20 22:50,13.0,,
2349,,Finland,61.9241,25.7482,2/7/20 22:50,1.0,,
2350,,United Arab Emirates,23.4241,53.8478,2/7/20 22:50,5.0,,
2351,,Philippines,12.8797,121.774,2/7/20 22:50,3.0,,1.0
2352,,India,20.5937,78.9629,2/7/20 22:50,3.0,,
2353,"London, ON",Canada,42.9849,-81.2453,2/7/20 22:50,1.0,,
2354,,Italy,41.8719,12.5674,2/7/20 22:50,3.0,,
2355,,UK,55.3781,-3.4360000000000004,2/7/20 22:50,3.0,,
2356,,Russia,61.524,105.3188,2/7/20 22:50,2.0,,
2357,,Sweden,60.1282,18.6435,2/7/20 22:50,1.0,,
2358,"Santa Clara, CA",US,37.3541,-121.9552,2/7/20 22:50,2.0,,
2359,,Spain,40.4637,-3.7492,2/7/20 22:50,1.0,,
2360,South Australia,Australia,-34.9285,138.6007,2/7/20 22:50,2.0,,
2361,"Boston, MA",US,42.3601,-71.0589,2/7/20 22:50,1.0,,
2362,"San Benito, CA",US,36.5761,-120.9876,2/7/20 22:50,2.0,,
2363,,Belgium,50.5039,4.4699,2/7/20 22:50,1.0,,
2364,"Madison, WI",US,43.0731,-89.4012,2/7/20 22:50,1.0,,
2365,Diamond Princess cruise ship,Others,35.4437,129.638,2/7/20 22:50,61.0,,
2366,"San Diego County, CA",US,32.7157,-117.1611,2/7/20 22:50,,,
2367,"San Antonio, TX",US,29.4241,-98.4936,2/7/20 22:50,,,
2368,Anhui,Mainland China,31.82571,117.2264,2/8/20 10:24,733.0,59.0,0.0
2369,Beijing,Mainland China,40.18238,116.4142,2/8/20 10:24,315.0,34.0,2.0
2370,Chongqing,Mainland China,30.05718,107.874,2/8/20 10:24,428.0,39.0,2.0
2371,Fujian,Mainland China,26.07783,117.9895,2/8/20 10:24,239.0,24.0,0.0
2372,Gansu,Mainland China,36.0611,103.8343,2/8/20 10:24,79.0,12.0,1.0
2373,Guangdong,Mainland China,23.33841,113.422,2/8/20 10:24,1095.0,112.0,1.0
2374,Guangxi,Mainland China,23.82908,108.7881,2/8/20 10:24,183.0,17.0,0.0
2375,Guizhou,Mainland China,26.81536,106.8748,2/8/20 10:24,89.0,7.0,1.0
2376,Hainan,Mainland China,19.19673,109.7455,2/8/20 10:24,124.0,14.0,2.0
2377,Hebei,Mainland China,38.0428,114.5149,2/8/20 10:24,195.0,30.0,1.0
2378,Heilongjiang,Mainland China,47.862,127.7622,2/8/20 10:24,295.0,13.0,5.0
2379,Henan,Mainland China,33.882020000000004,113.614,2/8/20 10:24,981.0,116.0,4.0
2380,Hubei,Mainland China,30.97564,112.2707,2/8/20 10:24,24953.0,1218.0,699.0
2381,Hunan,Mainland China,27.61041,111.7088,2/8/20 10:24,803.0,156.0,1.0
2382,Inner Mongolia,Mainland China,44.09448,113.9456,2/8/20 10:24,52.0,5.0,0.0
2383,Jiangsu,Mainland China,32.97027,119.464,2/8/20 10:24,439.0,51.0,0.0
2384,Jiangxi,Mainland China,27.61401,115.7221,2/8/20 10:24,698.0,55.0,0.0
2385,Jilin,Mainland China,43.66657,126.1917,2/8/20 10:24,69.0,4.0,1.0
2386,Liaoning,Mainland China,41.292840000000005,122.6086,2/8/20 10:24,105.0,8.0,0.0
2387,Ningxia,Mainland China,37.26923,106.1655,2/8/20 10:24,45.0,15.0,0.0
2388,Qinghai,Mainland China,35.65945,96.02564,2/8/20 10:24,18.0,3.0,0.0
2389,Shaanxi,Mainland China,35.19165,108.8701,2/8/20 10:24,195.0,20.0,0.0
2390,Shandong,Mainland China,36.34377,118.1529,2/8/20 10:24,416.0,44.0,0.0
2391,Shanghai,Mainland China,31.20327,121.4554,2/8/20 10:24,286.0,41.0,1.0
2392,Shanxi,Mainland China,37.57769,112.2922,2/8/20 10:24,104.0,20.0,0.0
2393,Sichuan,Mainland China,30.617140000000003,102.7103,2/8/20 10:24,364.0,60.0,1.0
2394,Tianjin,Mainland China,39.29362,117.333,2/8/20 10:24,88.0,4.0,1.0
2395,Tibet,Mainland China,30.1534,88.7879,2/8/20 10:24,1.0,0.0,0.0
2396,Xinjiang,Mainland China,41.11981,85.17822,2/8/20 10:24,42.0,0.0,0.0
2397,Yunnan,Mainland China,24.97411,101.4868,2/8/20 10:24,138.0,17.0,0.0
2398,Zhejiang,Mainland China,29.18251,120.0985,2/8/20 10:24,1048.0,175.0,0.0
2399,,Thailand,13.7563,100.5018,2/8/20 10:24,32.0,0.0,1.0
2400,,Japan,35.6762,139.6503,2/8/20 10:24,25.0,1.0,0.0
2401,,South Korea,37.5665,126.978,2/8/20 10:24,24.0,1.0,0.0
2402,Taiwan,Taiwan,23.6978,120.9605,2/8/20 10:24,17.0,0.0,0.0
2403,"Seattle, WA",US,47.7511,-120.74,2/8/20 10:24,1.0,0.0,0.0
2404,"Chicago, IL",US,40.6331,-89.3985,2/8/20 10:24,2.0,0.0,0.0
2405,"Tempe, AZ",US,34.0489,-111.094,2/8/20 10:24,1.0,1.0,0.0
2406,Macau,Macau,22.1987,113.5439,2/8/20 10:24,10.0,10.0,0.0
2407,Hong Kong,Hong Kong,22.3193,114.1694,2/8/20 10:24,26.0,1.0,0.0
2408,,Singapore,1.3521,103.8198,2/8/20 10:24,33.0,2.0,0.0
2409,,Vietnam,21.0278,105.8342,2/8/20 10:24,13.0,1.0,0.0
2410,,France,46.2276,2.2137,2/8/20 10:24,11.0,0.0,0.0
2411,,Nepal,28.3949,84.124,2/8/20 10:24,1.0,0.0,0.0
2412,,Malaysia,4.2105,101.9758,2/8/20 10:24,16.0,1.0,0.0
2413,"Toronto, ON",Canada,43.6532,-79.3832,2/8/20 10:24,2.0,0.0,0.0
2414,British Columbia,Canada,49.2827,-123.121,2/8/20 10:24,4.0,0.0,0.0
2415,"Orange, CA",US,33.7879,-117.8531,2/8/20 10:24,1.0,0.0,0.0
2416,"Los Angeles, CA",US,34.0522,-118.2437,2/8/20 10:24,1.0,0.0,0.0
2417,New South Wales,Australia,-33.8688,151.2093,2/8/20 10:24,4.0,2.0,0.0
2418,Victoria,Australia,-37.8136,144.9631,2/8/20 10:24,4.0,0.0,0.0
2419,Queensland,Australia,-27.4698,153.0251,2/8/20 10:24,5.0,0.0,0.0
2420,,Cambodia,12.5657,104.991,2/8/20 10:24,1.0,0.0,0.0
2421,,Sri Lanka,7.8731,80.7718,2/8/20 10:24,1.0,1.0,0.0
2422,,Germany,51.1657,10.4515,2/8/20 10:24,13.0,0.0,0.0
2423,,Finland,61.9241,25.7482,2/8/20 10:24,1.0,0.0,0.0
2424,,United Arab Emirates,23.4241,53.8478,2/8/20 10:24,7.0,0.0,0.0
2425,,Philippines,12.8797,121.774,2/8/20 10:24,3.0,0.0,1.0
2426,,India,20.5937,78.9629,2/8/20 10:24,3.0,0.0,0.0
2427,"London, ON",Canada,42.9849,-81.2453,2/8/20 10:24,1.0,0.0,0.0
2428,,Italy,41.8719,12.5674,2/8/20 10:24,3.0,0.0,0.0
2429,,UK,55.3781,-3.4360000000000004,2/8/20 10:24,3.0,0.0,0.0
2430,,Russia,61.524,105.3188,2/8/20 10:24,2.0,0.0,0.0
2431,,Sweden,60.1282,18.6435,2/8/20 10:24,1.0,0.0,0.0
2432,"Santa Clara, CA",US,37.3541,-121.9552,2/8/20 10:24,2.0,0.0,0.0
2433,,Spain,40.4637,-3.7492,2/8/20 10:24,1.0,0.0,0.0
2434,South Australia,Australia,-34.9285,138.6007,2/8/20 10:24,2.0,0.0,0.0
2435,"Boston, MA",US,42.3601,-71.0589,2/8/20 10:24,1.0,0.0,0.0
2436,"San Benito, CA",US,36.5761,-120.9876,2/8/20 10:24,2.0,0.0,0.0
2437,,Belgium,50.5039,4.4699,2/8/20 10:24,1.0,0.0,0.0
2438,"Madison, WI",US,43.0731,-89.4012,2/8/20 10:24,1.0,0.0,0.0
2439,Diamond Princess cruise ship,Others,35.4437,129.638,2/8/20 10:24,61.0,0.0,0.0
2440,"San Diego County, CA",US,32.7157,-117.1611,2/8/20 10:24,,,
2441,"San Antonio, TX",US,29.4241,-98.4936,2/8/20 10:24,,,
2442,Anhui,Mainland China,31.82571,117.2264,2/8/20 23:04,779.0,59.0,1.0
2443,Beijing,Mainland China,40.18238,116.4142,2/8/20 23:04,326.0,37.0,2.0
2444,Chongqing,Mainland China,30.05718,107.874,2/8/20 23:04,446.0,39.0,2.0
2445,Fujian,Mainland China,26.07783,117.9895,2/8/20 23:04,250.0,26.0,0.0
2446,Gansu,Mainland China,36.0611,103.8343,2/8/20 23:04,79.0,12.0,1.0
2447,Guangdong,Mainland China,23.33841,113.422,2/8/20 23:04,1120.0,125.0,1.0
2448,Guangxi,Mainland China,23.82908,108.7881,2/8/20 23:04,195.0,18.0,1.0
2449,Guizhou,Mainland China,26.81536,106.8748,2/8/20 23:04,96.0,7.0,1.0
